,state,country,Lat,Long,date,confirmed,deaths,recovered,active,population,density,fertility,age,urban_percentage,icu,index,humidity,sunHour,tempC,windspeedKmph
9734,,Slovenia,46.1512,14.9955,06-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11473,53,8.7,6,3
9735,,Slovenia,46.1512,14.9955,07-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11474,61,8.7,5,3
9736,,Slovenia,46.1512,14.9955,08-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11475,72,8.7,9,2
9737,,Slovenia,46.1512,14.9955,09-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11476,81,7.1,8,9
9738,,Slovenia,46.1512,14.9955,10-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11477,84,3.8,10,19
9739,,Slovenia,46.1512,14.9955,11-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11478,87,3.8,9,5
9740,,Slovenia,46.1512,14.9955,12-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11479,85,5.4,7,3
9741,,Slovenia,46.1512,14.9955,13-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11480,84,8.7,7,4
9742,,Slovenia,46.1512,14.9955,14-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11481,80,7.1,10,3
9743,,Slovenia,46.1512,14.9955,15-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11482,84,8.7,8,2
9744,,Slovenia,46.1512,14.9955,16-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11483,79,7.1,9,6
9745,,Slovenia,46.1512,14.9955,17-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11484,83,5.5,9,10
9746,,Slovenia,46.1512,14.9955,18-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11485,94,3.9,7,4
9747,,Slovenia,46.1512,14.9955,19-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11486,85,7.1,8,5
9748,,Slovenia,46.1512,14.9955,20-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11487,74,8.7,8,2
9749,,Slovenia,46.1512,14.9955,21-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11488,73,8.7,8,4
9750,,Slovenia,46.1512,14.9955,22-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11489,71,8.7,7,5
9751,,Slovenia,46.1512,14.9955,23-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11490,80,8.7,10,9
9752,,Slovenia,46.1512,14.9955,24-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11491,87,7.2,10,6
9753,,Slovenia,46.1512,14.9955,25-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11492,92,4.1,8,4
9754,,Slovenia,46.1512,14.9955,26-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11493,93,4.1,9,8
9755,,Slovenia,46.1512,14.9955,27-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11494,70,7.2,8,8
9756,,Slovenia,46.1512,14.9955,28-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11495,62,8.7,9,10
9757,,Slovenia,46.1512,14.9955,29-02-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11496,66,5.7,9,12
9758,,Slovenia,46.1512,14.9955,01-03-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11497,91,4.2,8,7
9759,,Slovenia,46.1512,14.9955,02-03-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11498,85,5.7,9,11
9760,,Slovenia,46.1512,14.9955,03-03-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11499,82,4.2,10,7
9761,,Slovenia,46.1512,14.9955,04-03-2020,0,0,0,0,2078881,103,1.6,45,0.55,4.6,11500,79,8.7,8,3
9762,,Slovenia,46.1512,14.9955,05-03-2020,2,0,0,2,2078881,103,1.6,45,0.55,4.6,11501,72,8.7,10,5
9763,,Slovenia,46.1512,14.9955,06-03-2020,7,0,0,7,2078881,103,1.6,45,0.55,4.6,11502,94,4.2,5,3
9764,,Slovenia,46.1512,14.9955,07-03-2020,7,0,0,7,2078881,103,1.6,45,0.55,4.6,11503,86,4.2,8,3
9765,,Slovenia,46.1512,14.9955,08-03-2020,16,0,0,16,2078881,103,1.6,45,0.55,4.6,11504,76,8.7,10,3
9766,,Slovenia,46.1512,14.9955,09-03-2020,16,0,0,16,2078881,103,1.6,45,0.55,4.6,11505,74,5.9,9,2
9767,,Slovenia,46.1512,14.9955,10-03-2020,31,0,0,31,2078881,103,1.6,45,0.55,4.6,11506,78,11.6,11,3
9768,,Slovenia,46.1512,14.9955,11-03-2020,57,0,0,57,2078881,103,1.6,45,0.55,4.6,11507,74,11.6,14,6
9769,,Slovenia,46.1512,14.9955,12-03-2020,89,0,0,89,2078881,103,1.6,45,0.55,4.6,11508,78,10.2,15,9
9770,,Slovenia,46.1512,14.9955,13-03-2020,141,0,0,141,2078881,103,1.6,45,0.55,4.6,11509,90,5.9,10,6
9771,,Slovenia,46.1512,14.9955,14-03-2020,181,1,0,180,2078881,103,1.6,45,0.55,4.6,11510,81,7.4,9,10
9772,,Slovenia,46.1512,14.9955,15-03-2020,219,1,0,218,2078881,103,1.6,45,0.55,4.6,11511,66,11.6,7,9
9773,,Slovenia,46.1512,14.9955,16-03-2020,253,1,0,252,2078881,103,1.6,45,0.55,4.6,11512,58,11.6,12,2
9774,,Slovenia,46.1512,14.9955,17-03-2020,275,1,0,274,2078881,103,1.6,45,0.55,4.6,11513,63,11.6,15,3
9775,,Slovenia,46.1512,14.9955,18-03-2020,275,1,0,274,2078881,103,1.6,45,0.55,4.6,11514,71,11.6,16,3
9776,,Slovenia,46.1512,14.9955,19-03-2020,286,1,0,285,2078881,103,1.6,45,0.55,4.6,11515,74,11.6,19,2
9777,,Slovenia,46.1512,14.9955,20-03-2020,341,1,0,340,2078881,103,1.6,45,0.55,4.6,11516,72,10.2,18,7
9778,,Slovenia,46.1512,14.9955,21-03-2020,383,1,0,382,2078881,103,1.6,45,0.55,4.6,11517,77,8.8,14,8
9779,,Somalia,5.1521,46.1996,22-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11518,76,11.6,29,36
9780,,Somalia,5.1521,46.1996,23-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11519,78,11.6,30,35
9781,,Somalia,5.1521,46.1996,24-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11520,80,11.6,29,34
9782,,Somalia,5.1521,46.1996,25-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11521,78,11.6,30,37
9783,,Somalia,5.1521,46.1996,26-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11522,77,11.6,30,33
9784,,Somalia,5.1521,46.1996,27-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11523,74,11.6,30,37
9785,,Somalia,5.1521,46.1996,28-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11524,74,10.2,29,39
9786,,Somalia,5.1521,46.1996,29-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11525,74,11.6,28,38
9787,,Somalia,5.1521,46.1996,30-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11526,76,11.6,28,33
9788,,Somalia,5.1521,46.1996,31-01-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11527,75,10.2,29,31
9789,,Somalia,5.1521,46.1996,01-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11528,75,8.8,29,32
9790,,Somalia,5.1521,46.1996,02-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11529,76,11.6,28,32
9791,,Somalia,5.1521,46.1996,03-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11530,73,11.6,29,34
9792,,Somalia,5.1521,46.1996,04-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11531,73,10.2,29,33
9793,,Somalia,5.1521,46.1996,05-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11532,73,11.6,28,35
9794,,Somalia,5.1521,46.1996,06-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11533,70,11.6,29,36
9795,,Somalia,5.1521,46.1996,07-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11534,76,11.6,28,32
9796,,Somalia,5.1521,46.1996,08-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11535,79,10.2,29,28
9797,,Somalia,5.1521,46.1996,09-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11536,81,7.4,28,23
9798,,Somalia,5.1521,46.1996,10-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11537,83,7.4,28,22
9799,,Somalia,5.1521,46.1996,11-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11538,79,7.4,28,21
9800,,Somalia,5.1521,46.1996,12-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11539,79,7.4,29,31
9801,,Somalia,5.1521,46.1996,13-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11540,73,10.2,30,38
9802,,Somalia,5.1521,46.1996,14-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11541,72,10.2,29,40
9803,,Somalia,5.1521,46.1996,15-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11542,76,11.6,29,35
9804,,Somalia,5.1521,46.1996,16-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11543,79,11.6,29,34
9805,,Somalia,5.1521,46.1996,17-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11544,79,10.2,29,34
9806,,Somalia,5.1521,46.1996,18-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11545,77,10.2,28,30
9807,,Somalia,5.1521,46.1996,19-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11546,78,11.6,29,27
9808,,Somalia,5.1521,46.1996,20-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11547,79,11.6,29,25
9809,,Somalia,5.1521,46.1996,21-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11548,80,11.6,30,30
9810,,Somalia,5.1521,46.1996,22-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11549,78,7.4,30,33
9811,,Somalia,5.1521,46.1996,23-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11550,77,11.6,30,36
9812,,Somalia,5.1521,46.1996,24-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11551,76,10.2,29,33
9813,,Somalia,5.1521,46.1996,25-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11552,79,10.2,29,32
9814,,Somalia,5.1521,46.1996,26-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11553,79,8.8,29,33
9815,,Somalia,5.1521,46.1996,27-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11554,78,10.2,30,31
9816,,Somalia,5.1521,46.1996,28-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11555,76,10.2,30,31
9817,,Somalia,5.1521,46.1996,29-02-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11556,73,11.6,29,25
9818,,Somalia,5.1521,46.1996,01-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11557,77,11.6,29,26
9819,,Somalia,5.1521,46.1996,02-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11558,74,11.6,29,30
9820,,Somalia,5.1521,46.1996,03-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11559,76,10.2,28,27
9821,,Somalia,5.1521,46.1996,04-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11560,77,11.6,29,23
9822,,Somalia,5.1521,46.1996,05-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11561,75,11.6,28,17
9823,,Somalia,5.1521,46.1996,06-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11562,76,11.6,29,20
9824,,Somalia,5.1521,46.1996,07-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11563,77,7.4,30,22
9825,,Somalia,5.1521,46.1996,08-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11564,76,11.6,29,25
9826,,Somalia,5.1521,46.1996,09-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11565,77,11.6,29,26
9827,,Somalia,5.1521,46.1996,10-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11566,76,10.2,29,30
9828,,Somalia,5.1521,46.1996,11-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11567,72,11.6,29,34
9829,,Somalia,5.1521,46.1996,12-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11568,75,11.6,30,35
9830,,Somalia,5.1521,46.1996,13-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11569,77,11.6,30,36
9831,,Somalia,5.1521,46.1996,14-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11570,78,10.2,30,33
9832,,Somalia,5.1521,46.1996,15-03-2020,0,0,0,0,15798020,25,6.1,17,0.47,0.9,11571,78,10.2,30,28
9833,,Somalia,5.1521,46.1996,16-03-2020,1,0,0,1,15798020,25,6.1,17,0.47,0.9,11572,78,11.6,31,30
9834,,Somalia,5.1521,46.1996,17-03-2020,1,0,0,1,15798020,25,6.1,17,0.47,0.9,11573,77,11.6,31,33
9835,,Somalia,5.1521,46.1996,18-03-2020,1,0,0,1,15798020,25,6.1,17,0.47,0.9,11574,77,10.2,30,27
9836,,Somalia,5.1521,46.1996,19-03-2020,1,0,0,1,15798020,25,6.1,17,0.47,0.9,11575,77,11.6,30,24
9837,,Somalia,5.1521,46.1996,20-03-2020,1,0,0,1,15798020,25,6.1,17,0.47,0.9,11576,76,11.6,30,20
9838,,Somalia,5.1521,46.1996,21-03-2020,1,0,0,1,15798020,25,6.1,17,0.47,0.9,11577,74,11.6,30,20
9839,,South Africa,-30.5595,22.9375,22-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11578,53,13.7,30,13
9840,,South Africa,-30.5595,22.9375,23-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11579,47,13.3,31,11
9841,,South Africa,-30.5595,22.9375,24-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11580,62,10.9,28,9
9842,,South Africa,-30.5595,22.9375,25-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11581,61,10.9,27,9
9843,,South Africa,-30.5595,22.9375,26-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11582,54,13.3,30,11
9844,,South Africa,-30.5595,22.9375,27-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11583,42,13.6,32,11
9845,,South Africa,-30.5595,22.9375,28-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11584,57,13.3,27,14
9846,,South Africa,-30.5595,22.9375,29-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11585,37,13.6,35,7
9847,,South Africa,-30.5595,22.9375,30-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11586,37,13.6,31,14
9848,,South Africa,-30.5595,22.9375,31-01-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11587,43,13.2,32,11
9849,,South Africa,-30.5595,22.9375,01-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11588,33,13.2,34,11
9850,,South Africa,-30.5595,22.9375,02-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11589,38,13.2,33,14
9851,,South Africa,-30.5595,22.9375,03-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11590,34,13.1,32,12
9852,,South Africa,-30.5595,22.9375,04-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11591,32,13.1,32,9
9853,,South Africa,-30.5595,22.9375,05-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11592,40,13.1,32,10
9854,,South Africa,-30.5595,22.9375,06-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11593,49,12,29,8
9855,,South Africa,-30.5595,22.9375,07-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11594,58,10.7,30,15
9856,,South Africa,-30.5595,22.9375,08-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11595,68,8.2,24,12
9857,,South Africa,-30.5595,22.9375,09-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11596,57,13.1,32,8
9858,,South Africa,-30.5595,22.9375,10-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11597,61,13.1,29,15
9859,,South Africa,-30.5595,22.9375,11-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11598,59,13,27,19
9860,,South Africa,-30.5595,22.9375,12-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11599,59,10.7,25,13
9861,,South Africa,-30.5595,22.9375,13-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11600,47,13,30,5
9862,,South Africa,-30.5595,22.9375,14-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11601,38,13,35,8
9863,,South Africa,-30.5595,22.9375,15-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11602,39,13,32,12
9864,,South Africa,-30.5595,22.9375,16-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11603,41,13,33,10
9865,,South Africa,-30.5595,22.9375,17-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11604,42,12.9,34,8
9866,,South Africa,-30.5595,22.9375,18-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11605,49,12.9,30,15
9867,,South Africa,-30.5595,22.9375,19-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11606,60,12.9,30,10
9868,,South Africa,-30.5595,22.9375,20-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11607,52,12.9,31,12
9869,,South Africa,-30.5595,22.9375,21-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11608,45,12.9,33,10
9870,,South Africa,-30.5595,22.9375,22-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11609,58,11.9,30,14
9871,,South Africa,-30.5595,22.9375,23-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11610,64,10.6,26,20
9872,,South Africa,-30.5595,22.9375,24-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11611,48,12.9,29,12
9873,,South Africa,-30.5595,22.9375,25-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11612,45,12.8,30,7
9874,,South Africa,-30.5595,22.9375,26-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11613,37,12.8,32,10
9875,,South Africa,-30.5595,22.9375,27-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11614,32,12.4,32,8
9876,,South Africa,-30.5595,22.9375,28-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11615,52,12.4,30,18
9877,,South Africa,-30.5595,22.9375,29-02-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11616,56,11.6,24,16
9878,,South Africa,-30.5595,22.9375,01-03-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11617,60,11.6,24,8
9879,,South Africa,-30.5595,22.9375,02-03-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11618,73,6.2,21,10
9880,,South Africa,-30.5595,22.9375,03-03-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11619,58,10.2,26,8
9881,,South Africa,-30.5595,22.9375,04-03-2020,0,0,0,0,59154802,49,2.4,28,0.67,2.8,11620,50,11.6,29,11
9882,,South Africa,-30.5595,22.9375,05-03-2020,1,0,0,1,59154802,49,2.4,28,0.67,2.8,11621,44,11.6,31,9
9883,,South Africa,-30.5595,22.9375,06-03-2020,1,0,0,1,59154802,49,2.4,28,0.67,2.8,11622,34,11.6,29,14
9884,,South Africa,-30.5595,22.9375,07-03-2020,1,0,0,1,59154802,49,2.4,28,0.67,2.8,11623,45,11.6,28,13
9885,,South Africa,-30.5595,22.9375,08-03-2020,3,0,0,3,59154802,49,2.4,28,0.67,2.8,11624,39,11.6,31,5
9886,,South Africa,-30.5595,22.9375,09-03-2020,3,0,0,3,59154802,49,2.4,28,0.67,2.8,11625,37,11.6,32,9
9887,,South Africa,-30.5595,22.9375,10-03-2020,7,0,0,7,59154802,49,2.4,28,0.67,2.8,11626,40,11.6,31,10
9888,,South Africa,-30.5595,22.9375,11-03-2020,13,0,0,13,59154802,49,2.4,28,0.67,2.8,11627,40,11.6,31,8
9889,,South Africa,-30.5595,22.9375,12-03-2020,17,0,0,17,59154802,49,2.4,28,0.67,2.8,11628,54,10.2,30,13
9890,,South Africa,-30.5595,22.9375,13-03-2020,24,0,0,24,59154802,49,2.4,28,0.67,2.8,11629,54,10.2,28,8
9891,,South Africa,-30.5595,22.9375,14-03-2020,38,0,0,38,59154802,49,2.4,28,0.67,2.8,11630,39,11.6,29,8
9892,,South Africa,-30.5595,22.9375,15-03-2020,51,0,0,51,59154802,49,2.4,28,0.67,2.8,11631,24,11.6,32,10
9893,,South Africa,-30.5595,22.9375,16-03-2020,62,0,0,62,59154802,49,2.4,28,0.67,2.8,11632,53,11.6,29,17
9894,,South Africa,-30.5595,22.9375,17-03-2020,62,0,0,62,59154802,49,2.4,28,0.67,2.8,11633,58,8.8,25,16
9895,,South Africa,-30.5595,22.9375,18-03-2020,116,0,0,116,59154802,49,2.4,28,0.67,2.8,11634,54,11.6,27,10
9896,,South Africa,-30.5595,22.9375,19-03-2020,150,0,0,150,59154802,49,2.4,28,0.67,2.8,11635,37,11.6,32,8
9897,,South Africa,-30.5595,22.9375,20-03-2020,202,0,0,202,59154802,49,2.4,28,0.67,2.8,11636,43,11.6,30,9
9898,,South Africa,-30.5595,22.9375,21-03-2020,240,0,0,240,59154802,49,2.4,28,0.67,2.8,11637,39,11.6,31,9
9899,,Spain,40,-4,22-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11638,74,4.9,10,19
9900,,Spain,40,-4,23-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11639,73,9.9,11,10
9901,,Spain,40,-4,24-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11640,83,5,10,8
9902,,Spain,40,-4,25-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11641,86,5,9,12
9903,,Spain,40,-4,26-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11642,78,10,11,12
9904,,Spain,40,-4,27-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11643,85,5,9,18
9905,,Spain,40,-4,28-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11644,89,6.6,13,22
9906,,Spain,40,-4,29-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11645,86,6.7,12,16
9907,,Spain,40,-4,30-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11646,85,6.7,12,16
9908,,Spain,40,-4,31-01-2020,0,0,0,0,46751175,94,1.3,45,0.8,3,11647,86,10,15,12
9909,,Spain,40,-4,01-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11648,87,10,17,16
9910,,Spain,40,-4,02-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11649,87,10,16,4
9911,,Spain,40,-4,03-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11650,75,10.1,19,4
9912,,Spain,40,-4,04-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11651,62,10.1,23,3
9913,,Spain,40,-4,05-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11652,51,10.2,17,9
9914,,Spain,40,-4,06-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11653,71,10,18,9
9915,,Spain,40,-4,07-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11654,69,10.2,15,7
9916,,Spain,40,-4,08-02-2020,1,0,0,1,46751175,94,1.3,45,0.8,3,11655,81,5.1,13,9
9917,,Spain,40,-4,09-02-2020,2,0,0,2,46751175,94,1.3,45,0.8,3,11656,85,6.7,12,6
9918,,Spain,40,-4,10-02-2020,2,0,0,2,46751175,94,1.3,45,0.8,3,11657,79,10.3,18,9
9919,,Spain,40,-4,11-02-2020,2,0,0,2,46751175,94,1.3,45,0.8,3,11658,78,10.3,17,3
9920,,Spain,40,-4,12-02-2020,2,0,0,2,46751175,94,1.3,45,0.8,3,11659,78,10,16,5
9921,,Spain,40,-4,13-02-2020,2,0,0,2,46751175,94,1.3,45,0.8,3,11660,78,10,16,13
9922,,Spain,40,-4,14-02-2020,2,0,0,2,46751175,94,1.3,45,0.8,3,11661,69,10.4,20,4
9923,,Spain,40,-4,15-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11662,68,10.4,19,5
9924,,Spain,40,-4,16-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11663,67,10.4,17,11
9925,,Spain,40,-4,17-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11664,74,10.5,15,10
9926,,Spain,40,-4,18-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11665,60,10.5,14,11
9927,,Spain,40,-4,19-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11666,48,10.5,19,9
9928,,Spain,40,-4,20-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11667,42,10.5,21,4
9929,,Spain,40,-4,21-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11668,36,10.6,20,8
9930,,Spain,40,-4,22-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11669,34,10.6,24,4
9931,,Spain,40,-4,23-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11670,34,11,24,5
9932,,Spain,40,-4,24-02-2020,2,0,2,0,46751175,94,1.3,45,0.8,3,11671,39,11.4,22,7
9933,,Spain,40,-4,25-02-2020,6,0,2,4,46751175,94,1.3,45,0.8,3,11672,45,11.5,16,14
9934,,Spain,40,-4,26-02-2020,13,0,2,11,46751175,94,1.3,45,0.8,3,11673,47,11.5,15,16
9935,,Spain,40,-4,27-02-2020,15,0,2,13,46751175,94,1.3,45,0.8,3,11674,50,11.5,17,17
9936,,Spain,40,-4,28-02-2020,32,0,2,30,46751175,94,1.3,45,0.8,3,11675,47,11.5,19,7
9937,,Spain,40,-4,29-02-2020,45,0,2,43,46751175,94,1.3,45,0.8,3,11676,76,7.2,12,29
9938,,Spain,40,-4,01-03-2020,84,0,2,82,46751175,94,1.3,45,0.8,3,11677,79,5.8,13,29
9939,,Spain,40,-4,02-03-2020,120,0,2,118,46751175,94,1.3,45,0.8,3,11678,62,5.8,11,40
9940,,Spain,40,-4,03-03-2020,165,1,2,162,46751175,94,1.3,45,0.8,3,11679,72,5.8,13,25
9941,,Spain,40,-4,04-03-2020,222,2,2,218,46751175,94,1.3,45,0.8,3,11680,71,11.6,17,18
9942,,Spain,40,-4,05-03-2020,259,3,2,254,46751175,94,1.3,45,0.8,3,11681,69,8.7,14,27
9943,,Spain,40,-4,06-03-2020,400,5,2,393,46751175,94,1.3,45,0.8,3,11682,51,11.6,11,26
9944,,Spain,40,-4,07-03-2020,500,10,30,460,46751175,94,1.3,45,0.8,3,11683,52,11.6,16,9
9945,,Spain,40,-4,08-03-2020,673,17,30,626,46751175,94,1.3,45,0.8,3,11684,55,10.2,17,7
